StartDate,EndDate,Duration,Latitude,Longitude,Age,Sex,Race,ruralurban,Religion,Socioeconomic,workhours,Remote,Relationship_status,Relationship_qual,FOMO_1,FOMO_2,FOMO_3,FOMO_4,FOMO_5,FOMO_6,FOMO_7,FOMO_8,FOMO_9,FOMO_10,FOMO_11,socialhours,posting,social_likes,socialeffort,irl,socialengage,socialinfo,familyclose,friendclose,community,Anxiety,valued_1,valued_2,valued_3,valued_4,FOMO
2024-04-02T07:04:23Z,2024-04-02T07:08:06Z,223,41.5053,-81.5566,41,Female,White,Suburb,82,40,38,Remote,Single,NA,1,1,1,1,1,1,1,1,2,1,1,0.9,0,1,1,1,2,National news,6,3,30,14,50,51,59,1,1.1
2024-04-02T07:03:53Z,2024-04-02T07:08:06Z,253,32.962,-96.3608,41,Female,White,Rural,83,70,8,In person,Partnered,5,4,3,1,1,2,2,2,2,1,1,2,3,1,30,25,50,2,National news,10,2,1,65,100,55,100,20,1.9
2024-04-02T07:02:36Z,2024-04-02T07:08:07Z,331,40.2039,-76.7286,47,Female,White,Suburb,0,75,22,In person,Partnered,4,4,3,4,4,4,2,3,1,2,1,4,2.5,0,2,0,10,0,Hobbies,3,3,0,30,90,90,85,0,2.8
2024-04-02T07:05:16Z,2024-04-02T07:08:08Z,171,33.8743,-84.4653,29,Male,Asian,Suburb,24,80,40,In person,Partnered,5,2,4,1,2,1,4,1,1,1,2,2,1,0,0,0,50,3,Hobbies,2,12,30,80,60,50,50,0,1.9
2024-04-02T07:02:00Z,2024-04-02T07:08:10Z,370,32.9616,-96.8107,33,Male,Hispanic,Urban,80,67,40,In person,Partnered,5,1,1,1,1,3,1,2,1,2,1,1,1,2,70,30,45,1,Family,10,10,30,0,100,100,100,70,1.4
2024-04-02T07:06:10Z,2024-04-02T07:08:10Z,120,42.2903,-71.0798,28,Male,Asian,Suburb,0,43,40,In person,Single,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,22,0,2,Local news,3,2,11,0,81,89,58,8,1
2024-04-02T07:05:48Z,2024-04-02T07:08:10Z,142,28.0768,-82.446,21,Female,White,Suburb,75,141,24,Remote,Dating,4,2,2,3,2,2,3,2,1,2,2,3,3,1,100,75,50,5,Friends,10,7,50,25,80,69,52,54,2.1
2024-04-02T07:05:51Z,2024-04-02T07:08:11Z,139,28.6618,-82.1553,57,Female,White,Suburb,50,93,37,In person,Partnered,5,3,3,3,2,5,2,1,4,1,3,4,2,2,15,51,85,1,Friends,5,2,60,82,94,95,96,54,2.7
2024-04-02T07:01:32Z,2024-04-02T07:08:11Z,399,29.8639,-90.1067,51,Female,White,Suburb,95,149,30,Remote,Partnered,5,1,1,1,1,2,1,1,1,1,1,1,1,1,40,15,30,0,National news,5,4,5,1,100,100,100,100,1.1
2024-04-02T07:04:26Z,2024-04-02T07:08:11Z,225,33.9372,-84.0791,39,Female,White,Urban,0,45,45,In person,Single,NA,1,1,1,1,1,1,1,1,1,1,1,0.7,1,11,15,85,1,Friends,1,5,0,0,90,85,75,50,1
2024-04-02T07:04:56Z,2024-04-02T07:08:12Z,195,30.209,-92.0607,28,Male,Black,Suburb,0,30,40,In person,Single,NA,5,5,4,2,2,5,4,3,4,2,5,5,25,2,50,50,8,Hobbies,0,2,0,93,0,0,0,20,3.6
2024-04-02T07:04:02Z,2024-04-02T07:08:12Z,249,32.9657,-96.8834,69,Female,White,Suburb,100,80,20,Remote,Partnered,1,1,1,1,1,1,1,1,3,1,3,1,1,1,30,20,90,1,Friends,6,4,10,1,90,60,10,10,1.4
2024-04-02T07:02:29Z,2024-04-02T07:08:13Z,344,35.2227,-80.7938,52,Female,Black,Urban,0,42,40,In person,Single,NA,1,1,1,1,1,1,1,1,2,2,1,0.6,2,7,44,1,0,National news,4,1,1,0,100,100,51,20,1.2
2024-04-02T07:01:32Z,2024-04-02T07:08:13Z,401,41.0909,-85.1605,26,Female,White,Rural,57,36,40,In person,Partnered,4,3,3,2,1,2,2,4,1,4,2,5,2,0,15,100,90,3,Friends,7,1,0,36,70,76,30,0,2.4
2024-04-02T07:02:37Z,2024-04-02T07:08:14Z,336,40.3469,-79.8689,48,Male,White,Suburb,0,95,0,Do not work,Partnered,5,4,4,2,2,3,2,3,2,3,2,2,2,1,10,40,20,1,Family,3,1,0,90,40,30,30,10,2.7
2024-04-02T07:00:47Z,2024-04-02T07:08:17Z,449,37.9653,-87.3902,34,Male,White,Suburb,0,59,40,Remote,Dating,4,3,3,2,3,3,3,2,3,3,2,3,3.1,12,15,26,4,3,Global news,2,3,0,89,88,71,48,27,2.7
2024-04-02T07:03:29Z,2024-04-02T07:08:18Z,289,40.7123,-74.0068,26,Female,White,Urban,61,150,32,In person,Partnered,5,3,4,3,4,3,4,3,4,3,3,3,3.2,4,31,59,67,2,National news,6,4,29,25,74,71,72,64,3.4
2024-04-02T07:03:49Z,2024-04-02T07:08:19Z,269,40.5452,-112.2973,35,Male,White,Suburb,50,99,49,In person,Partnered,5,1,1,1,1,3,1,1,1,1,1,1,2,2,2,30,100,1,Friends,2,3,0,30,100,100,90,70,1.2
2024-04-02T07:01:51Z,2024-04-02T07:08:19Z,388,33.7485,-84.3871,25,Female,White,Suburb,70,90,40,In person,Dating,4,1,2,2,2,5,2,2,4,2,2,2,3.5,30,60,30,30,8,Global news,5,4,30,25,70,60,60,40,2.4
2024-04-02T07:02:03Z,2024-04-02T07:08:19Z,376,41.0095,-74.0079,56,Female,White,Suburb,10,200,0,Do not work,Partnered,4,1,1,1,1,1,1,1,1,1,1,1,0.5,0,70,10,100,0,Friends,15,6,0,10,40,40,0,0,1
2024-04-02T07:05:05Z,2024-04-02T07:08:20Z,194,42.4125,-71.0034,33,Female,White,Urban,50,122,40,In person,Partnered,3,1,1,1,1,1,1,1,1,1,2,2,1.9,1,36,47,59,5,Family,6,5,10,43,81,80,56,30,1.1
2024-04-02T07:05:48Z,2024-04-02T07:08:21Z,153,41.9171,-87.8957,35,Female,White,Suburb,1,200,40,Remote,Partnered,2,3,3,3,2,3,3,2,3,2,2,3,4,5,30,49,81,2,Friends,2,2,1,82,30,81,73,50,2.6
2024-04-02T07:06:21Z,2024-04-02T07:08:21Z,120,40.1086,-75.2835,25,Male,White,Suburb,0,98,40,Remote,Partnered,5,2,1,1,1,1,1,1,1,2,1,3,1,0,13,0,100,0,Family,5,6,0,0,100,100,100,53,1.2
2024-04-02T07:03:19Z,2024-04-02T07:08:21Z,302,33.89,-117.3043,46,Male,White,Suburb,60,110,40,In person,Partnered,5,1,1,1,1,2,1,2,1,2,1,1,0.5,0,50,10,75,0,Family,4,2,61,20,100,100,69,51,1.3
2024-04-02T07:04:42Z,2024-04-02T07:08:22Z,220,38.0004,-121.3105,43,Female,Hispanic,Suburb,15,51,40,In person,Dating,4,5,5,1,1,2,1,1,1,2,2,2,2,7,30,50,90,3,Friends,2,1,10,30,5,20,40,50,2.1
2024-04-02T07:01:23Z,2024-04-02T07:08:23Z,419,41.0155,-73.8635,67,Male,White,Suburb,1,90,29,In person,Partnered,2,4,4,4,4,4,1,5,5,5,1,4,3.3,10,14,81,8,3,Celebrities,3,4,1,57,6,81,50,52,3.7
2024-04-02T07:07:08Z,2024-04-02T07:08:23Z,74,29.572,-95.54,31,Male,Asian,Suburb,100,185,40,Remote,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,1,1,19,18,66,1,Family,3,4,5,0,77,84,91,78,1
2024-04-02T07:02:35Z,2024-04-02T07:08:24Z,348,46.5778,-87.4552,49,Female,White,Rural,57,48,1,Do not work,Dating,5,1,1,1,1,1,1,1,1,4,1,1,5,0,0,0,2,3,Hobbies,6,10,61,0,100,100,0,0,1.3
2024-04-02T07:05:11Z,2024-04-02T07:08:25Z,193,33.0032,-96.5434,25,Male,Asian,Suburb,100,200,40,Remote,Single,NA,2,2,2,2,2,1,3,2,3,2,3,2,1,100,65,75,2,Friends,3,4,70,50,90,80,75,70,2.1
2024-04-02T07:03:32Z,2024-04-02T07:08:26Z,294,29.9495,-90.1204,74,Male,White,Urban,0,42,41,Remote,Dating,5,1,1,1,1,2,1,1,1,1,1,1,1.5,10,15,70,25,2,Friends,1,5,0,10,85,85,65,75,1.1
2024-04-02T07:05:13Z,2024-04-02T07:08:28Z,194,36.3125,-82.377,21,Female,White,Urban,60,50,40,In person,Dating,4,2,2,3,2,1,2,1,1,1,1,1,3.1,1,2,7,80,2,Friends,4,3,50,30,41,20,3,10,1.6
2024-04-02T07:02:12Z,2024-04-02T07:08:29Z,377,35.2296,-80.843,32,Female,Hispanic,Suburb,5,132,54,Remote,Partnered,4,3,4,4,2,4,4,2,4,2,1,2,0.9,1,5,7,68,2,Family,6,3,13,100,54,16,16,42,3
2024-04-02T07:03:14Z,2024-04-02T07:08:30Z,316,42.1124,-87.979,59,Male,White,Suburb,70,59,0,Do not work,Single,NA,1,3,2,1,3,2,4,1,4,2,2,0.5,2,0,0,100,0,Hobbies,0,2,1,0,20,80,0,80,2.3
2024-04-02T07:06:57Z,2024-04-02T07:08:32Z,95,39.1918,-96.5818,30,Female,White,Suburb,12,103,40,In person,Partnered,5,1,1,4,1,4,1,4,2,4,2,3,1,4,13,24,81,2,Friends,5,10,37,10,77,78,58,29,2.4
2024-04-02T07:03:26Z,2024-04-02T07:08:34Z,307,37.4365,-77.4807,46,Female,White,Suburb,100,22,43,Remote,Partnered,1,1,1,1,1,1,1,1,1,1,1,1,5,0,0,0,100,1,Family,4,1,9,73,0,84,95,56,1
2024-04-02T07:04:27Z,2024-04-02T07:08:35Z,248,26.0168,-80.1537,58,Male,White,Urban,10,64,34,Remote,Partnered,4,1,1,1,1,3,1,1,1,3,1,3,0,0,0,0,0,0,Nothing,3,1,0,50,81,72,94,0,1.4
2024-04-02T07:06:09Z,2024-04-02T07:08:35Z,146,40.821,-96.7497,47,Male,White,Urban,72,161,41,In person,Partnered,2,3,3,2,2,2,2,2,1,2,1,1,1.1,1,4,2,71,1,Sports,4,2,9,100,71,36,76,6,2
2024-04-02T07:05:15Z,2024-04-02T07:08:36Z,200,38.346,-75.1833,52,Female,White,Suburb,72,38,30,In person,Single,NA,2,2,1,1,1,1,2,2,1,1,2,2,1,50,20,10,1,Hobbies,5,4,20,10,80,80,80,80,1.4
2024-04-02T07:05:32Z,2024-04-02T07:08:36Z,183,40.8123,-73.9682,20,Female,Asian,Urban,5,180,0,Do not work,Single,NA,3,3,4,1,4,4,4,2,4,2,5,4,0,100,80,80,3,Celebrities,3,11,20,35,100,100,100,90,3.1
2024-04-02T07:05:51Z,2024-04-02T07:08:38Z,166,41.8993,-84.0402,42,Female,White,Rural,0,28,48,Remote,Dating,2,1,1,1,1,1,1,3,1,1,1,1,2,14,5,20,90,1,Hobbies,5,6,30,0,70,70,50,0,1.2
2024-04-02T07:05:16Z,2024-04-02T07:08:40Z,204,38.5662,-121.5525,44,Female,White,Suburb,1,200,40,Remote,Partnered,4,2,2,1,3,3,4,2,3,1,2,1,3,0,10,1,61,3,Friends,1,3,1,1,87,65,49,49,2.3
2024-04-02T07:07:46Z,2024-04-02T07:08:40Z,53,36.3373,-94.0999,34,Male,White,Suburb,48,71,36,In person,Partnered,2,2,4,2,1,3,4,2,2,4,2,2,1.7,8,13,23,13,1,Hobbies,2,3,19,20,26,18,13,5,2.6
2024-04-02T07:05:34Z,2024-04-02T07:08:41Z,186,34.6537,-99.3252,48,Female,Hispanic,Rural,20,39,55,In person,Single,NA,2,1,1,1,3,2,1,1,1,1,1,3,25,63,2,2,2,Global news,1,0,2,30,70,3,71,87,1.4
2024-04-02T07:06:35Z,2024-04-02T07:08:42Z,127,43.1228,-89.3841,36,Male,Black,Urban,0,65,40,In person,Single,NA,1,1,1,1,3,1,1,1,2,1,1,0.7,2,12,50,90,0,Friends,6,6,0,45,100,95,75,85,1.3
2024-04-02T07:02:04Z,2024-04-02T07:08:43Z,398,26.2822,-80.1156,62,Female,White,Urban,0,48,20,Remote,Partnered,2,1,1,1,1,2,1,1,1,2,1,1,0.5,1,25,30,95,0,Family,5,0,0,5,90,0,0,50,1.2
2024-04-02T07:06:22Z,2024-04-02T07:08:43Z,141,35.16,-89.7768,34,Male,White,Rural,71,122,70,In person,Partnered,4,1,1,1,1,1,1,1,1,1,1,1,1,0,10,1,81,1,Family,1,2,24,19,81,71,57,35,1
2024-04-02T07:02:13Z,2024-04-02T07:08:43Z,390,36.8633,-87.4848,48,Male,White,Rural,0,30,40,Remote,Partnered,5,2,2,1,1,3,4,3,3,2,3,1,2,10,10,40,70,2,Friends,3,2,0,2,70,50,80,85,2.4
2024-04-02T07:01:10Z,2024-04-02T07:08:44Z,453,32.7797,-96.8022,24,Male,Black,Suburb,54,77,33,In person,Dating,4,5,3,2,2,5,5,4,2,4,3,3,2.6,2,11,27,78,2,Sports,5,4,48,25,79,92,67,79,3.5
2024-04-02T07:04:48Z,2024-04-02T07:08:44Z,236,41.8874,-87.6318,38,Female,White,Suburb,10,200,40,Remote,Partnered,5,4,2,4,2,1,3,3,2,4,3,2,2.7,0,1,1,33,3,Family,1,6,17,25,90,65,38,2,2.8
2024-04-02T07:03:37Z,2024-04-02T07:08:45Z,308,35.8308,-90.7023,38,Male,White,Rural,96,105,40,In person,Partnered,5,4,4,5,2,4,4,3,4,4,4,4,2,3,20,50,70,10,Local news,15,3,50,59,100,98,96,59,3.8
2024-04-02T07:01:40Z,2024-04-02T07:08:46Z,425,39.7459,-76.6859,25,Female,White,Suburb,1,34,40,Remote,Dating,5,3,4,3,4,3,4,4,3,3,4,3,2,2,13,67,78,2,Family,4,3,6,43,74,61,26,40,3.5
2024-04-02T07:04:24Z,2024-04-02T07:08:46Z,261,39.3762,-75.1617,38,Male,White,Rural,0,36,32,In person,Single,NA,4,3,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,Hobbies,2,1,0,5,60,50,25,0,1.6
2024-04-02T07:03:01Z,2024-04-02T07:08:47Z,346,36.8566,-75.9832,25,Male,Black,Urban,23,82,44,In person,Partnered,4,2,2,2,2,2,2,2,1,1,1,1,0.8,0,1,21,96,3,Hobbies,3,10,26,20,71,72,74,74,1.7
2024-04-02T07:02:29Z,2024-04-02T07:08:47Z,377,34.998,-85.2406,26,Female,White,Suburb,1,41,32,Remote,Partnered,4,4,4,4,4,4,4,4,4,4,4,4,2.1,0,0,1,1,6,Global news,4,2,37,62,76,62,42,3,4
2024-04-02T07:03:50Z,2024-04-02T07:08:48Z,297,43.5376,-96.6818,27,Male,White,Urban,60,65,60,Remote,Partnered,5,3,4,4,4,2,1,4,1,4,1,4,0.5,0,0,0,96,1,Friends,5,4,4,90,9,53,0,0,2.8
2024-04-02T07:01:13Z,2024-04-02T07:08:49Z,456,34.1416,-80.8886,57,Female,White,Suburb,66,27,32,In person,Partnered,4,4,2,3,2,4,3,2,4,3,2,4,2.8,5,40,47,32,3,Celebrities,3,7,21,7,26,58,20,37,2.9
2024-04-02T07:02:39Z,2024-04-02T07:08:51Z,371,29.7756,-95.3082,68,Male,Hispanic,Urban,100,143,40,In person,Partnered,5,1,1,1,1,2,1,1,1,1,1,1,0.3,5,25,50,100,1,Friends,9,15,100,0,100,100,100,95,1.1
2024-04-02T07:00:59Z,2024-04-02T07:08:51Z,472,40.7263,-73.9818,26,Male,White,Urban,82,77,50,In person,Dating,4,1,1,1,1,2,1,1,1,1,1,1,3,1,1,12,7,5,Global news,8,7,11,11,74,76,72,22,1.1
2024-04-02T07:03:17Z,2024-04-02T07:08:52Z,334,40.5384,-75.4293,38,Male,White,Suburb,74,33,50,In person,Partnered,4,4,3,3,3,3,4,3,3,4,4,3,3,1,3,32,39,2,Hobbies,2,1,17,65,69,79,80,53,3.4
2024-04-02T07:02:40Z,2024-04-02T07:08:52Z,371,39.997,-105.0974,44,Female,Hispanic,Suburb,2,96,40,In person,Partnered,4,4,4,3,3,5,2,2,1,4,1,4,1,5,20,23,93,1,Local news,4,6,10,50,58,61,57,36,2.9
2024-04-02T07:05:13Z,2024-04-02T07:08:53Z,220,40.4551,-74.4871,44,Male,Asian,Suburb,7,68,40,In person,Partnered,5,2,1,1,1,1,2,1,2,1,1,1,1,1,12,5,15,0,Nothing,3,4,30,0,73,81,88,78,1.3
2024-04-02T07:02:31Z,2024-04-02T07:08:54Z,382,40.5828,-73.9532,25,Male,Asian,Urban,0,31,40,In person,Single,NA,1,1,1,1,3,1,1,1,1,1,1,1.5,0,0,0,100,1,Hobbies,3,2,0,0,100,100,95,95,1.2
2024-04-02T07:05:56Z,2024-04-02T07:08:55Z,178,40.68,-73.775,36,Female,Black,Suburb,1,81,46,Remote,Partnered,5,3,2,1,1,2,1,2,3,3,1,3,4,25,40,35,5,6,Local news,8,10,0,71,68,77,61,55,1.9
2024-04-02T07:06:04Z,2024-04-02T07:08:56Z,171,40.7123,-74.0068,29,Female,White,Rural,0,114,0,Do not work,Partnered,5,2,1,1,1,1,2,1,1,1,1,1,2,0,0,0,25,0,Nothing,1,1,0,63,74,90,0,0,1.2
2024-04-02T07:02:10Z,2024-04-02T07:08:57Z,406,37.353,-121.9543,38,Male,Black,Suburb,90,115,38,In person,Partnered,5,2,2,1,1,2,2,2,1,1,1,2,2,5,10,50,25,3,Global news,4,4,40,45,91,92,74,50,1.5
2024-04-02T07:02:24Z,2024-04-02T07:08:57Z,392,41.2846,-73.8904,34,Female,Hispanic,Suburb,29,43,11,In person,Single,NA,1,1,1,2,2,1,3,1,2,1,1,1,3,18,33,81,0,Hobbies,6,11,34,15,43,80,65,79,1.5
2024-04-02T07:05:10Z,2024-04-02T07:08:58Z,227,40.6994,-73.8883,26,Male,Hispanic,Urban,0,70,40,In person,Dating,4,1,1,1,1,3,1,3,1,2,1,2,2,0,0,0,95,1,Hobbies,0,3,35,0,40,100,60,70,1.5
2024-04-02T07:02:34Z,2024-04-02T07:08:58Z,383,30.0822,-81.5498,52,Female,Black,Urban,100,2,52,In person,Single,NA,1,1,2,1,2,1,2,1,3,2,2,1,1,4,80,9,4,Global news,1,4,5,2,19,81,58,37,1.6
2024-04-02T07:06:26Z,2024-04-02T07:08:58Z,152,33.4689,-111.9155,41,Male,White,Urban,20,110,65,Remote,Dating,5,4,4,2,2,5,2,2,1,2,2,2,2,3,10,10,5,5,Celebrities,2,4,5,30,72,83,91,60,2.6
2024-04-02T07:06:59Z,2024-04-02T07:08:59Z,119,34.9334,-81.9689,46,Female,White,Suburb,76,34,40,In person,Single,NA,5,5,5,1,2,2,1,1,2,3,3,1.4,5,4,20,1,1,Local news,3,1,0,91,61,11,28,7,2.7
2024-04-02T07:05:10Z,2024-04-02T07:09:01Z,230,39.2891,-76.5583,42,Male,Black,Urban,50,33,42,In person,Dating,4,4,4,4,4,4,3,4,2,4,2,4,2.2,1,0,27,31,1,Global news,1,1,1,23,50,39,20,15,3.5
2024-04-02T07:05:47Z,2024-04-02T07:09:01Z,193,35.9825,-78.5376,28,Female,White,Suburb,53,150,40,Remote,Partnered,5,2,2,3,1,2,1,2,1,2,1,3,2,1,50,34,81,2,Friends,6,7,3,22,91,91,68,34,1.7
2024-04-02T07:01:32Z,2024-04-02T07:09:01Z,448,33.0326,-96.7859,46,Female,White,Suburb,0,140,40,Remote,Single,NA,2,2,1,1,3,1,2,1,3,1,2,1,1,30,35,90,2,Friends,5,8,40,15,95,90,85,75,1.7
2024-04-02T07:06:50Z,2024-04-02T07:09:02Z,132,33.7485,-84.3871,36,Female,White,Rural,80,50,40,Remote,Partnered,5,1,1,1,1,1,1,1,3,1,1,1,1,6,10,4,45,1,Family,5,7,0,6,50,61,50,0,1.2
2024-04-02T07:05:04Z,2024-04-02T07:09:07Z,243,26.2823,-98.1825,46,Female,Hispanic,Suburb,90,10,0,Do not work,Single,NA,2,3,2,1,2,1,1,2,1,1,2,2,1,10,30,40,1,Family,2,1,0,20,50,10,0,10,1.6
2024-04-02T07:03:56Z,2024-04-02T07:09:07Z,311,7.3782,3.9062,30,Male,White,Rural,80,90,46,In person,Partnered,5,2,3,1,2,5,2,1,4,5,4,5,3.5,21,60,50,20,8,Sports,5,4,81,32,85,84,100,90,2.9
2024-04-02T07:06:29Z,2024-04-02T07:09:07Z,158,41.0328,-81.4388,38,Male,White,Urban,80,50,40,In person,Dating,5,1,1,1,1,2,1,2,1,1,1,1,4,0,0,0,60,5,Local news,11,6,80,50,80,80,70,70,1.2
2024-04-02T07:04:54Z,2024-04-02T07:09:08Z,254,40.6947,-74.2688,18,Male,Black,Suburb,81,171,0,Do not work,Single,NA,3,3,3,2,3,4,2,2,2,2,2,5,0,80,27,30,10,Hobbies,3,2,17,51,29,53,34,44,2.6
2024-04-02T07:04:14Z,2024-04-02T07:09:14Z,299,44.6996,-73.4473,53,Female,White,Rural,65,10,20,Remote,Partnered,4,2,1,1,1,2,1,2,1,2,2,2,1,10,5,30,10,1,Work,1,5,10,0,100,90,90,50,1.5
2024-04-02T07:06:49Z,2024-04-02T07:09:14Z,144,37.6687,-97.2217,41,Male,White,Urban,0,33,45,In person,Single,NA,1,1,1,1,4,1,1,1,1,1,1,0.3,1,7,16,50,0,Sports,3,4,20,1,100,91,76,20,1.3
2024-04-02T07:04:56Z,2024-04-02T07:09:15Z,259,40.8518,-73.8705,40,Female,Hispanic,Urban,74,95,40,Remote,Dating,4,1,1,1,1,1,1,1,1,1,1,1,3,1,5,2,1,5,Hobbies,4,1,1,41,81,82,83,50,1
2024-04-02T07:05:54Z,2024-04-02T07:09:16Z,202,40.5457,-80.0508,48,Female,White,Suburb,10,19,40,Remote,Single,NA,4,4,1,1,4,4,3,4,5,3,2,4,28,6,6,1,1,National news,0,2,0,10,0,50,50,82,3.3
2024-04-02T07:06:03Z,2024-04-02T07:09:17Z,194,33.3792,-86.6969,61,Female,White,Suburb,60,52,42,Remote,Single,NA,1,1,1,1,1,1,1,1,1,1,1,2,3,49,51,40,0,Hobbies,5,4,1,0,100,100,83,54,1
2024-04-02T07:01:42Z,2024-04-02T07:09:18Z,455,40.1286,-75.0584,28,Male,White,Suburb,5,2,28,Remote,Single,NA,5,5,5,1,5,1,4,1,4,1,5,0.5,35,6,45,0,1,Work,0,0,0,40,0,0,0,35,3.2
2024-04-02T07:06:29Z,2024-04-02T07:09:18Z,168,35.8538,-78.686,31,Female,Hispanic,Suburb,4,103,40,In person,Dating,5,4,3,2,1,1,1,4,1,4,1,5,1,0,1,1,85,1,Friends,5,7,9,20,93,94,67,1,2.2
2024-04-02T07:03:14Z,2024-04-02T07:09:18Z,363,27.9091,-82.8028,71,Female,White,Suburb,92,136,0,Do not work,Single,NA,2,1,1,1,5,1,1,1,1,1,1,0.1,0,0,0,0,0,Nothing,2,5,0,0,99,94,1,0,1.5
2024-04-02T07:06:38Z,2024-04-02T07:09:19Z,161,42.9339,-78.8046,39,Female,White,Rural,20,106,2,Do not work,Partnered,4,3,3,3,1,2,2,2,1,2,1,2,1.5,0,0,4,90,2,Friends,7,4,28,57,40,56,1,20,2
2024-04-02T07:06:52Z,2024-04-02T07:09:21Z,149,33.1452,-97.0699,40,Male,Black,Suburb,0,125,40,Remote,Single,NA,2,1,2,1,3,3,1,1,1,1,4,0.9,0,0,0,5,0,Sports,2,1,0,35,40,54,50,17,1.6
2024-04-02T07:05:15Z,2024-04-02T07:09:21Z,246,40.3626,-83.7565,44,Male,White,Rural,25,53,40,Remote,Partnered,4,1,3,1,4,3,5,4,5,4,3,3,2.5,35,20,31,12,4,National news,3,2,2,5,93,45,82,27,3.3
2024-04-02T07:05:02Z,2024-04-02T07:09:22Z,259,7.3782,3.9062,27,Female,White,Suburb,90,101,25,Remote,Partnered,4,2,4,5,4,4,5,5,4,5,4,4,3,2,59,50,30,4,Global news,4,3,70,53,80,100,61,85,4.2
2024-04-02T07:07:27Z,2024-04-02T07:09:22Z,115,38.6438,-90.5301,34,Male,White,Suburb,100,200,50,Remote,Partnered,5,1,1,1,1,1,1,1,1,1,1,1,2,1,10,10,95,1,Family,10,6,100,1,100,100,100,50,1
2024-04-02T07:06:08Z,2024-04-02T07:09:23Z,194,27.3254,-82.4733,38,Male,White,Suburb,0,62,15,Remote,Partnered,5,3,2,3,2,4,2,3,1,2,1,3,0.5,0,0,0,0,1,Hobbies,2,1,30,45,80,80,70,50,2.3
2024-04-02T07:05:04Z,2024-04-02T07:09:23Z,259,40.8802,-74.292,39,Female,White,Suburb,0,40,40,In person,Single,NA,2,3,1,1,1,1,2,1,2,1,2,2.5,0,0,0,80,5,Hobbies,3,4,0,31,62,75,50,5,1.5
2024-04-02T07:04:50Z,2024-04-02T07:09:25Z,274,32.7212,-96.6765,40,Male,Black,Urban,95,45,45,Remote,Single,NA,5,5,1,1,3,1,1,1,1,1,1,1,1,1,0,0,3,Sports,3,0,0,10,90,0,50,0,2
2024-04-02T07:01:00Z,2024-04-02T07:09:25Z,505,35.2373,-83.1462,28,Male,White,Rural,60,30,40,In person,Partnered,4,2,3,1,1,2,1,1,1,1,1,2,1.5,0,0,0,2,2,Hobbies,0,2,0,55,10,70,65,0,1.4
2024-04-02T07:07:04Z,2024-04-02T07:09:26Z,142,39.1147,-84.4314,35,Male,White,Suburb,0,182,40,In person,Partnered,4,2,2,1,1,1,1,1,1,1,1,1,0.1,1,12,1,56,3,Friends,10,8,0,9,93,83,87,38,1.2
2024-04-02T07:05:09Z,2024-04-02T07:09:30Z,260,38.4894,-78.8175,40,Male,Multiracial,Suburb,80,130,50,Remote,Partnered,5,1,1,1,1,2,1,1,1,1,1,1,5,0,0,0,100,2,Family,7,20,0,0,100,100,100,100,1.1
2024-04-02T07:03:31Z,2024-04-02T07:09:30Z,358,33.7485,-84.3871,26,Male,Black,Suburb,74,91,30,In person,Dating,4,3,3,3,4,3,3,3,4,3,4,3,4,18,59,73,67,2,Local news,4,5,69,50,86,78,67,53,3.3
2024-04-02T07:06:01Z,2024-04-02T07:09:31Z,209,46.8522,-114.0214,40,Female,Asian,Suburb,5,65,24,In person,Partnered,5,1,1,3,2,3,2,3,1,3,1,3,3,0,2,0,30,3,National news,3,7,4,0,91,72,82,8,2
2024-04-02T07:04:17Z,2024-04-02T07:09:31Z,313,42.2435,-71.8368,35,Male,White,Urban,100,30,1,Do not work,Single,NA,2,2,1,1,2,1,2,1,1,1,1,0.5,0,13,50,100,1,Family,15,6,1,80,100,88,4,4,1.4
2024-04-02T07:03:49Z,2024-04-02T07:09:32Z,343,39.3762,-75.1617,28,Female,White,Suburb,0,49,32,In person,Partnered,4,2,2,1,1,2,1,3,1,3,1,2,2,1,15,20,90,1,National news,2,2,5,60,70,80,65,70,1.7
2024-04-02T07:03:59Z,2024-04-02T07:09:36Z,336,6.4474,3.3903,25,Female,Black,Urban,65,96,40,In person,Dating,4,1,1,2,1,3,1,3,2,4,4,2,4,5,15,40,60,8,National news,3,2,30,40,80,72,77,78,2.2
2024-04-02T07:06:17Z,2024-04-02T07:09:37Z,199,29.522,-98.5305,29,Female,White,Rural,63,16,30,Remote,Dating,2,4,3,2,1,2,1,2,1,2,2,3,2.4,1,8,6,94,1,Friends,0,6,3,78,41,70,55,55,2
2024-04-02T07:06:09Z,2024-04-02T07:09:38Z,208,27.4055,-82.3881,73,Male,White,Suburb,91,106,41,Remote,Single,NA,2,2,1,1,2,1,4,2,5,1,2,2,2,10,19,72,1,Global news,3,4,20,9,94,87,87,67,2.1
2024-04-02T07:05:38Z,2024-04-02T07:09:40Z,241,33.4311,-96.5512,60,Male,White,Rural,0,146,40,In person,Partnered,2,1,1,1,1,1,3,3,1,2,1,3,1,1,5,0,29,1,Hobbies,10,5,1,0,90,64,78,54,1.5
